INFO 2024-12-28 13:37:03,420 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-28 17:59:42,773 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 17:59:42,819 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 17:59:42,866 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 17:59:42,911 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 17:59:42,959 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 17:59:43,005 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 17:59:43,053 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 17:59:43,100 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 17:59:43,147 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 17:59:43,195 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 17:59:43,241 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 17:59:43,290 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 17:59:43,335 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 17:59:43,384 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 15; args=(15,); alias=default
INFO 2024-12-28 17:59:43,384 basehttp "GET / HTTP/1.1" 200 18350
INFO 2024-12-28 17:59:43,393 basehttp "GET /static/css/styles.css HTTP/1.1" 200 6920
DEBUG 2024-12-28 18:00:09,643 utils (0.063) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-28T16:00:09.179936+00:00'::timestamptz AND "django_session"."session_key" = '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8') LIMIT 21; args=(datetime.datetime(2024, 12, 28, 16, 0, 9, 179936, tzinfo=datetime.timezone.utc), '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8'); alias=default
DEBUG 2024-12-28 18:00:09,692 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:00:09,740 utils (0.047) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
DEBUG 2024-12-28 18:00:09,789 utils (0.047) SELECT "social_image"."id", "social_image"."post_id", "social_image"."image_file" FROM "social_image" WHERE "social_image"."post_id" IN (9, 14, 15); args=(9, 14, 15); alias=default
DEBUG 2024-12-28 18:00:09,839 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:00:09,887 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:00:09,937 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:00:09,979 utils (0.032) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:00:10,037 utils (0.062) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:00:10,084 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:00:10,133 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:00:10,180 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:00:10,230 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:00:10,278 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:00:10,327 utils (0.046) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:00:10,378 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:00:10,422 utils (0.031) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:00:10,470 utils (0.063) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:00:10,521 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:00:10,570 utils (0.046) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:00:10,620 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:00:10,669 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:00:10,713 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 15; args=(15,); alias=default
INFO 2024-12-28 18:00:10,713 basehttp "GET / HTTP/1.1" 200 18346
INFO 2024-12-28 18:00:10,728 basehttp "GET /static/css/styles.css HTTP/1.1" 200 6921
DEBUG 2024-12-28 18:01:11,649 utils (0.047) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-28T16:01:11.173476+00:00'::timestamptz AND "django_session"."session_key" = '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8') LIMIT 21; args=(datetime.datetime(2024, 12, 28, 16, 1, 11, 173476, tzinfo=datetime.timezone.utc), '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8'); alias=default
DEBUG 2024-12-28 18:01:11,697 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:11,744 utils (0.047) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
DEBUG 2024-12-28 18:01:11,792 utils (0.047) SELECT "social_image"."id", "social_image"."post_id", "social_image"."image_file" FROM "social_image" WHERE "social_image"."post_id" IN (9, 14, 15); args=(9, 14, 15); alias=default
DEBUG 2024-12-28 18:01:11,839 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:11,887 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:11,936 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:11,984 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:12,032 utils (0.062) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:12,079 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:12,126 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:01:12,174 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:01:12,221 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:12,269 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:12,316 utils (0.046) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:12,362 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:12,411 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:12,458 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:12,505 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:12,551 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:12,601 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:01:12,649 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:01:12,697 utils (0.046) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 15; args=(15,); alias=default
INFO 2024-12-28 18:01:12,698 basehttp "GET / HTTP/1.1" 200 18348
INFO 2024-12-28 18:01:12,708 basehttp "GET /static/css/styles.css HTTP/1.1" 200 7068
DEBUG 2024-12-28 18:01:33,592 autoreload File D:\FoxMinded\dev\task-12-create-basic-application\DjangoGramm\templates\home.html previous mtime: 1735401554.8441353, current mtime: 1735401692.779437
DEBUG 2024-12-28 18:01:33,593 autoreload D:\FoxMinded\dev\task-12-create-basic-application\DjangoGramm\templates\home.html notified as changed. Signal results: [(<function template_changed at 0x000001E0CE8A3B00>, True), (<function translation_file_changed at 0x000001E0CFAB9A80>, None)].
DEBUG 2024-12-28 18:01:34,279 utils (0.047) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-28T16:01:33.826301+00:00'::timestamptz AND "django_session"."session_key" = '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8') LIMIT 21; args=(datetime.datetime(2024, 12, 28, 16, 1, 33, 826301, tzinfo=datetime.timezone.utc), '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8'); alias=default
DEBUG 2024-12-28 18:01:34,324 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:34,369 utils (0.047) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
DEBUG 2024-12-28 18:01:34,417 utils (0.047) SELECT "social_image"."id", "social_image"."post_id", "social_image"."image_file" FROM "social_image" WHERE "social_image"."post_id" IN (9, 14, 15); args=(9, 14, 15); alias=default
DEBUG 2024-12-28 18:01:34,463 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:34,509 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:34,557 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:34,603 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:34,650 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:34,696 utils (0.046) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:01:34,743 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:01:34,789 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:01:34,835 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:01:34,881 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:34,928 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:34,976 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:35,022 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:35,069 utils (0.046) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:01:35,115 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:35,160 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:01:35,208 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
